reporter_code,flow,year,partner_comtrade_code,partner_code,value_usd
SAU,M,2023,336,,31474.933
SAU,M,2023,340,,2103005.281
SAU,M,2023,344,,1762619586.335
SAU,M,2023,348,,339081688.856
SAU,M,2023,352,,1105504.772
SAU,M,2023,360,,2733919143.919
SAU,M,2023,364,IRN,248634.66
SAU,M,2023,368,IRQ,20471502.155
SAU,M,2023,372,,1741720459.39
SAU,M,2023,380,,5874597416.602
SAU,M,2023,384,,10388229.874
SAU,M,2023,388,,75743.731
SAU,M,2023,392,,8184916784.177
SAU,M,2023,398,,41016479.775
SAU,M,2023,400,JOR,1485251909.535
SAU,M,2023,404,,141759987.389
SAU,M,2023,408,,948391.71
SAU,M,2023,410,,6031709699.874
SAU,M,2023,414,KWT,423265253.952
SAU,M,2023,417,,356166.924
SAU,M,2023,418,,25582084.694
SAU,M,2023,422,LBN,230186.394
SAU,M,2023,426,,575608.519
SAU,M,2023,428,,35523466.845
SAU,M,2023,430,,6908834.494
SAU,M,2023,434,LBY,272545.327
SAU,M,2023,440,,168223608.328
SAU,M,2023,442,,82686835.799
SAU,M,2023,446,,550586.92
SAU,M,2023,450,,6204540.378
SAU,M,2023,454,,107573.064
SAU,M,2023,458,,1886861256.295
SAU,M,2023,462,MDV,366942.657
SAU,M,2023,466,,55691.199
SAU,M,2023,470,,50350653.141
SAU,M,2023,478,,145441.063
SAU,M,2023,480,,4789213.747
SAU,M,2023,484,,1559652278.875
SAU,M,2023,490,,1409102466.639
SAU,M,2023,496,,650208.517
SAU,M,2023,498,,13826220.454
SAU,M,2023,499,,192290.395
SAU,M,2023,500,,1927.467
SAU,M,2023,504,MAR,159794713.338
SAU,M,2023,508,,76163424.229
SAU,M,2023,512,OMN,3870223004.044
SAU,M,2023,516,,4066337.232
SAU,M,2023,520,,357276.791
SAU,M,2023,524,NPL,982833.042
SAU,M,2023,528,,2835413448.581
SAU,M,2023,531,,7956060.334
SAU,M,2023,533,,6465220.372
SAU,M,2023,534,,114.133
SAU,M,2023,540,,6208.8
SAU,M,2023,548,,373656.791
SAU,M,2023,554,,757572736.527
SAU,M,2023,558,,1805318.622
SAU,M,2023,562,,308442.926
SAU,M,2023,566,,19740670.706
SAU,M,2023,568,,260020591.633
SAU,M,2023,570,,13536.266
SAU,M,2023,574,,68915.732
SAU,M,2023,579,,366827700.963
SAU,M,2023,580,,471.467
SAU,M,2023,581,,205677.595
SAU,M,2023,583,,31782.933
SAU,M,2023,584,,16275.466
SAU,M,2023,585,,1326.667
SAU,M,2023,586,PAK,715125879.189
SAU,M,2023,591,,1667920.225
SAU,M,2023,598,,75309.598
SAU,M,2023,600,,8579766.452
SAU,M,2023,604,,24016167.133
SAU,M,2023,608,,201761917.623
SAU,M,2023,612,,7914.4
SAU,M,2023,616,,1499702012.107
SAU,M,2023,620,,280462271.922
SAU,M,2023,624,,13679.466
SAU,M,2023,626,,88286.398
SAU,M,2023,634,QAT,357128122.805
SAU,M,2023,642,,784725105.982
SAU,M,2023,643,,3702054374.115
SAU,M,2023,646,,2086646.081
SAU,M,2023,652,,266.133
SAU,M,2023,654,,37177.599
SAU,M,2023,659,,10286.133
SAU,M,2023,660,,110464.797
SAU,M,2023,670,,360.533
SAU,M,2023,674,,5921957.452
SAU,M,2023,678,,6406.933
SAU,M,2023,686,,556961.586
SAU,M,2023,688,,104273491.26
SAU,M,2023,690,,20903.733
SAU,M,2023,694,,499153.854
SAU,M,2023,699,IND,11618786256.73
SAU,M,2023,702,,1588073532.565
SAU,M,2023,703,,491224843.719
SAU,M,2023,704,,2744519743.387
SAU,M,2023,705,,92374937.157
SAU,M,2023,706,SOM,282553159.336
SAU,M,2023,710,,772202852.695
SAU,M,2023,716,,2522418.337
SAU,M,2023,724,,2480277909.993
SAU,M,2023,728,SSD,20538.933
SAU,M,2023,729,SDN,802374398.607
SAU,M,2023,740,,33123.199
SAU,M,2023,748,,3142581.255
SAU,M,2023,752,,1559320284.217
SAU,M,2023,757,,6612462667.222
SAU,M,2023,760,SYR,204262498.893
SAU,M,2023,762,,22141.333
SAU,M,2023,764,,3669729881.857
SAU,M,2023,768,,3662210.042
SAU,M,2023,772,,188.8
SAU,M,2023,776,,46682.932
SAU,M,2023,780,,71453.065
SAU,M,2023,784,ARE,13347356296.716
SAU,M,2023,788,TUN,70195469.712
SAU,M,2023,792,TUR,2623356968.816
SAU,M,2023,795,,103858.931
SAU,M,2023,796,,30931.999
SAU,M,2023,798,,560.0
SAU,M,2023,800,,9337868.567
SAU,M,2023,804,,423841252.071
SAU,M,2023,807,,9304346.167
SAU,M,2023,818,EGY,5268015191.5
SAU,M,2023,826,,4540372763.557
SAU,M,2023,834,,31370459.216
SAU,M,2023,842,,18901072632.54
SAU,M,2023,854,,42177.599
SAU,M,2023,858,,23951365.535
SAU,M,2023,860,,39151046.755
SAU,M,2023,862,,3374043.116
SAU,M,2023,882,,357.6
SAU,M,2023,887,YEM,176498188.654
SAU,M,2023,894,,63968662.134
SAU,M,2023,899,,3402221.248
SAU,X,2025,4,AFG,2939718.97
SAU,X,2025,8,,8068415.301
SAU,X,2025,12,DZA,973542356.436
SAU,X,2025,24,,35290978.308
SAU,X,2025,31,,24614764.841
SAU,X,2025,32,,94059404.109
SAU,X,2025,36,,846412578.58
SAU,X,2025,40,,9277820.916
SAU,X,2025,44,,178854.669
SAU,X,2025,48,BHR,2857211869.582
SAU,X,2025,50,BGD,940608395.224
SAU,X,2025,51,,264906.67
SAU,X,2025,52,,13545.067
SAU,X,2025,56,,2242276976.828
SAU,X,2025,60,,2098.133
SAU,X,2025,68,,687690.409
SAU,X,2025,70,,2921052.57
SAU,X,2025,72,,60418.134
SAU,X,2025,76,,1102699073.25
SAU,X,2025,96,,3462116.843
SAU,X,2025,100,,47098422.722
SAU,X,2025,104,,15952786.599
SAU,X,2025,108,,169325.869
SAU,X,2025,112,,18468253.564
SAU,X,2025,116,,12971708.962
SAU,X,2025,120,,25445948.585
SAU,X,2025,124,,107494333.61
SAU,X,2025,132,,2628133.9
SAU,X,2025,136,,42190.134
SAU,X,2025,140,,1683014.421
SAU,X,2025,144,LKA,77129318.831
SAU,X,2025,148,,7080141.155
SAU,X,2025,152,,14739193.784
SAU,X,2025,156,,7750586896.882
SAU,X,2025,170,,22609619.483
SAU,X,2025,174,,939602.412
SAU,X,2025,178,,9087231.047
SAU,X,2025,180,,32032856.134
SAU,X,2025,188,,4494202.99
SAU,X,2025,191,,35242688.174
SAU,X,2025,192,,1506796.286
SAU,X,2025,196,,87578634.161
SAU,X,2025,203,,18495842.898
SAU,X,2025,204,,5829153.673
SAU,X,2025,208,,42381351.196
SAU,X,2025,212,,881669.611
SAU,X,2025,214,,21330698.933
SAU,X,2025,218,,25692352.588
SAU,X,2025,222,,9531272.652
SAU,X,2025,226,,424053.072
SAU,X,2025,231,ETH,44588218.957
SAU,X,2025,232,ERI,3105448.572
SAU,X,2025,233,,9845490.79
SAU,X,2025,246,,9903401.457
SAU,X,2025,251,,1041519655.686
SAU,X,2025,262,DJI,513234820.282
SAU,X,2025,266,,7315564.625
SAU,X,2025,268,,13673786.571
SAU,X,2025,270,,10075721.193
SAU,X,2025,275,PSE,56000505.5
SAU,X,2025,276,,540325977.421
SAU,X,2025,288,,141834079.106
SAU,X,2025,300,,195404983.243
SAU,X,2025,320,,15926156.466
SAU,X,2025,324,,101310886.866
SAU,X,2025,328,,2843006.436
SAU,X,2025,332,,237894.136
SAU,X,2025,340,,14623810.049
SAU,X,2025,344,,204993210.029
SAU,X,2025,348,,64168316.002
SAU,X,2025,352,,900477.345
SAU,X,2025,360,,728976444.846
SAU,X,2025,364,IRN,612.533
SAU,X,2025,368,IRQ,1624631616.841
SAU,X,2025,372,,38474641.548
SAU,X,2025,380,,913433611.151
SAU,X,2025,384,,170554261.065
SAU,X,2025,388,,185945.869
SAU,X,2025,392,,687134044.589
SAU,X,2025,398,,10659138.533
SAU,X,2025,400,JOR,2109377453.034
SAU,X,2025,404,,445917046.107
SAU,X,2025,410,,1078679547.35
SAU,X,2025,414,KWT,2332935353.962
SAU,X,2025,417,,631073.075
SAU,X,2025,422,LBN,248800329.243
SAU,X,2025,428,,8743587.043
SAU,X,2025,430,,23272705.624
SAU,X,2025,434,LBY,189395374.901
SAU,X,2025,440,,7207762.49
SAU,X,2025,442,,4634436.858
SAU,X,2025,450,,5456890.735
SAU,X,2025,454,,3433137.11
SAU,X,2025,458,,800573346.54
SAU,X,2025,462,MDV,2395545.097
SAU,X,2025,466,,3130398.172
SAU,X,2025,470,,5687490.471
SAU,X,2025,473,,2410495085.065
SAU,X,2025,478,,33867409.49
SAU,X,2025,480,,17930375.957
SAU,X,2025,484,,193898213.09
SAU,X,2025,490,,154819489249.91
SAU,X,2025,496,,174010.136
SAU,X,2025,498,,53769.867
SAU,X,2025,499,,2600215.766
SAU,X,2025,504,MAR,804057660.984
SAU,X,2025,508,,65591961.887
SAU,X,2025,512,OMN,1517794904.306
SAU,X,2025,516,,4138996.052
SAU,X,2025,524,NPL,8862580.911
SAU,X,2025,527,,54292.267
SAU,X,2025,528,,673274967.083
SAU,X,2025,531,,18066407.692
SAU,X,2025,533,,788071.21
SAU,X,2025,554,,149405028.001
SAU,X,2025,558,,768226.41
SAU,X,2025,562,,667408.275
SAU,X,2025,566,,465460223.152
SAU,X,2025,568,,30505133565.314
SAU,X,2025,577,,14497470555.352
SAU,X,2025,579,,28136072.618
SAU,X,2025,583,,27076.0
SAU,X,2025,584,,70912.268
SAU,X,2025,586,PAK,1137993899.025
SAU,X,2025,591,,1128600.014
SAU,X,2025,598,,75148.801
SAU,X,2025,600,,4722009.926
SAU,X,2025,604,,36045904.451
SAU,X,2025,608,,84148642.919
SAU,X,2025,616,,257004244.546
SAU,X,2025,620,,140500644.69
SAU,X,2025,624,,2559912.832
SAU,X,2025,634,QAT,2094434254.447
SAU,X,2025,637,,12605101413.564
SAU,X,2025,642,,36863826.061
SAU,X,2025,643,,72933948.645
SAU,X,2025,646,,5313308.333
SAU,X,2025,659,,13680.534
SAU,X,2025,660,,20964.534
SAU,X,2025,670,,28039.734
SAU,X,2025,678,,44278.667
SAU,X,2025,686,,42197042.127
SAU,X,2025,688,,782881.343
SAU,X,2025,690,,1399731.484
SAU,X,2025,694,,11026668.671
SAU,X,2025,699,IND,8949345954.8
SAU,X,2025,702,,2351156286.189
SAU,X,2025,703,,1159848.548
SAU,X,2025,704,,715227305.207
SAU,X,2025,705,,31263975.057
SAU,X,2025,706,SOM,32449060.939
SAU,X,2025,710,,573010862.363
SAU,X,2025,716,,892860.011
SAU,X,2025,724,,759009277.221
SAU,X,2025,728,SSD,1070107.213
SAU,X,2025,729,SDN,840493635.573
SAU,X,2025,740,,1027073.346
SAU,X,2025,748,,134160.002
SAU,X,2025,752,,72431872.639
SAU,X,2025,757,,1251968837.516
SAU,X,2025,760,SYR,401312416.216
SAU,X,2025,762,,353646.671
SAU,X,2025,764,,922567819.532
SAU,X,2025,768,,80652604.208
SAU,X,2025,780,,1023928.279
SAU,X,2025,784,ARE,28044661593.758
SAU,X,2025,788,TUN,253723777.572
SAU,X,2025,792,TUR,3232739146.809
SAU,X,2025,795,,7813219.031
SAU,X,2025,800,,29802224.106
SAU,X,2025,804,,14003656.175
SAU,X,2025,807,,152081.069
SAU,X,2025,818,EGY,2872724344.976
SAU,X,2025,826,,1373846279.306
SAU,X,2025,834,,269608208.437
SAU,X,2025,842,,2522051899.259
SAU,X,2025,854,,4512052.59
SAU,X,2025,858,,4103470.185
SAU,X,2025,860,,24326746.704
SAU,X,2025,862,,1267447.483
SAU,X,2025,887,YEM,1612971841.495
SAU,X,2025,894,,4475588.589
SAU,X,2025,899,,78000.001
TUN,M,2023,4,AFG,66935.091
TUN,M,2023,8,,616229.337
TUN,M,2023,12,DZA,1811173329.978
TUN,M,2023,16,,26645.597
TUN,M,2023,20,,310.85
TUN,M,2023,31,,184973599.909
TUN,M,2023,32,,79572881.758
TUN,M,2023,36,,17854489.752
TUN,M,2023,40,,112935301.016
TUN,M,2023,48,BHR,36821501.513
TUN,M,2023,50,BGD,14592734.96
TUN,M,2023,51,,9363.155
TUN,M,2023,52,,410.505
TUN,M,2023,56,,290326761.062
TUN,M,2023,60,,2047.256
TUN,M,2023,64,BTN,151.499
TUN,M,2023,68,,96576.097
TUN,M,2023,70,,946938.531
TUN,M,2023,76,,458801679.403
TUN,M,2023,84,,1224423.631
TUN,M,2023,96,,794.141
TUN,M,2023,100,,175991547.59
TUN,M,2023,104,,1137594.323
TUN,M,2023,112,,5642761.735
TUN,M,2023,116,,2545083.833
TUN,M,2023,120,,1228617.628
TUN,M,2023,124,,202981659.089
TUN,M,2023,140,,115380.879
TUN,M,2023,144,LKA,2198414.088
TUN,M,2023,148,,15559.8
TUN,M,2023,152,,1990503.063
TUN,M,2023,156,,2740226525.456
TUN,M,2023,170,,987176.098
TUN,M,2023,174,,20453.153
TUN,M,2023,178,,38951.56
TUN,M,2023,188,,3010260.749
TUN,M,2023,191,,9136516.895
TUN,M,2023,192,,583586.943
TUN,M,2023,196,,3022969.287
TUN,M,2023,203,,169287632.781
TUN,M,2023,208,,57280081.563
TUN,M,2023,214,,1909688.102
TUN,M,2023,218,,7133386.04
TUN,M,2023,222,,813432.874
TUN,M,2023,226,,144839.452
TUN,M,2023,231,ETH,2034379.611
TUN,M,2023,232,ERI,429.5
TUN,M,2023,233,,3951391.016
TUN,M,2023,238,,2294.098
TUN,M,2023,246,,67189778.829
TUN,M,2023,251,,2766692500.032
TUN,M,2023,258,,4805.113
TUN,M,2023,266,,1110913.846
TUN,M,2023,268,,598442.402
TUN,M,2023,270,,23022.135
TUN,M,2023,276,,1797611003.726
TUN,M,2023,288,,10519995.914
TUN,M,2023,300,,234285088.53
TUN,M,2023,308,,141525.622
TUN,M,2023,320,,17558998.861
TUN,M,2023,324,,2759955.834
TUN,M,2023,328,,662.497
TUN,M,2023,332,,2727.046
TUN,M,2023,340,,112993.777
TUN,M,2023,344,,31459544.368
TUN,M,2023,348,,118717111.317
TUN,M,2023,352,,1810158.909
TUN,M,2023,360,,122169446.098
TUN,M,2023,364,IRN,163482.231
TUN,M,2023,368,IRQ,120790.551
TUN,M,2023,372,,61630158.619
TUN,M,2023,376,ISR,2106948.992
TUN,M,2023,380,,3237147530.188
TUN,M,2023,384,,24438413.364
TUN,M,2023,388,,1043.847
TUN,M,2023,392,,203245111.552
TUN,M,2023,398,,69203359.254
TUN,M,2023,400,JOR,30223759.558
TUN,M,2023,404,,803886.112
TUN,M,2023,410,,196990481.293
TUN,M,2023,414,KWT,24384453.126
TUN,M,2023,418,,3611.011
TUN,M,2023,422,LBN,14119979.765
TUN,M,2023,426,,6607.633
TUN,M,2023,428,,18512281.682
TUN,M,2023,434,LBY,107867746.626
TUN,M,2023,440,,14282512.975
TUN,M,2023,442,,10734837.06
TUN,M,2023,446,,2716.278
TUN,M,2023,450,,1214562.824
TUN,M,2023,454,,1064571.656
TUN,M,2023,458,,61642287.864
TUN,M,2023,462,MDV,991219.229
TUN,M,2023,466,,21788.847
TUN,M,2023,470,,250469282.832
TUN,M,2023,478,,831859.441
TUN,M,2023,480,,2954726.346
TUN,M,2023,484,,56750841.863
TUN,M,2023,490,,103001715.202
TUN,M,2023,496,,109.997
TUN,M,2023,498,,10988414.216
TUN,M,2023,504,MAR,161115803.721
TUN,M,2023,508,,255836.588
TUN,M,2023,512,OMN,36280466.973
TUN,M,2023,516,,4.335
TUN,M,2023,520,,1120.37
TUN,M,2023,524,NPL,3156.45
TUN,M,2023,528,,260794038.711
TUN,M,2023,540,,9673.784
TUN,M,2023,554,,6098276.222
TUN,M,2023,558,,8199.169
TUN,M,2023,562,,78.27
TUN,M,2023,566,,42381496.675
TUN,M,2023,579,,26283171.184
TUN,M,2023,586,PAK,28497822.932
TUN,M,2023,591,,1860893.886
TUN,M,2023,600,,9824704.895
TUN,M,2023,604,,8208908.563
TUN,M,2023,608,,25005858.835
TUN,M,2023,616,,165722099.025
TUN,M,2023,620,,176261460.92
TUN,M,2023,634,QAT,51391672.908
TUN,M,2023,642,,236301917.298
TUN,M,2023,643,,2121541122.17
TUN,M,2023,646,,411.74
TUN,M,2023,670,,178.96
TUN,M,2023,674,,532680.745
TUN,M,2023,678,,297.891
TUN,M,2023,682,SAU,231655697.707
TUN,M,2023,686,,8806165.552
TUN,M,2023,688,,61433909.625
TUN,M,2023,690,,3950568.699
TUN,M,2023,694,,132142.273
TUN,M,2023,699,IND,564122968.825
TUN,M,2023,702,,36394720.824
TUN,M,2023,703,,69040593.362
TUN,M,2023,704,,84901427.458
TUN,M,2023,705,,23864527.625
TUN,M,2023,706,SOM,40.995
TUN,M,2023,710,,12153112.942
TUN,M,2023,716,,8221366.581
TUN,M,2023,724,,950313553.769
TUN,M,2023,729,SDN,18964800.053
TUN,M,2023,740,,29470.916
TUN,M,2023,748,,5253.279
TUN,M,2023,752,,104910441.498
TUN,M,2023,757,,268155593.412
TUN,M,2023,760,SYR,6594045.435
TUN,M,2023,762,,1122.223
TUN,M,2023,764,,105397645.118
TUN,M,2023,768,,2094.944
TUN,M,2023,780,,26832.887
TUN,M,2023,784,ARE,197806670.613
TUN,M,2023,788,TUN,134057904.273
TUN,M,2023,792,TUR,1216779172.407
TUN,M,2023,795,,51310.037
TUN,M,2023,800,,6489552.963
TUN,M,2023,804,,367863685.183
TUN,M,2023,807,,1002026.53
TUN,M,2023,818,EGY,326347819.237
TUN,M,2023,826,,249086077.744
TUN,M,2023,834,,964544.971
TUN,M,2023,842,,655909587.118
TUN,M,2023,854,,155396.194
TUN,M,2023,858,,10203782.993
TUN,M,2023,860,,1377907.31
TUN,M,2023,862,,10694962.897
TUN,M,2023,882,,48.651
TUN,M,2023,887,YEM,932184.074
TUN,M,2023,894,,1165824.766
TUN,M,2023,899,,749981978.663
TUN,X,2023,4,AFG,424528.593
TUN,X,2023,8,,16980471.637
TUN,X,2023,12,DZA,397484637.075
TUN,X,2023,20,,2082.627
TUN,X,2023,24,,7189700.406
TUN,X,2023,31,,3102445.469
TUN,X,2023,32,,16587801.628
TUN,X,2023,36,,18966281.826
TUN,X,2023,40,,156711919.783
TUN,X,2023,48,BHR,2484091.726
TUN,X,2023,50,BGD,50417979.89
TUN,X,2023,51,,27884.106
TUN,X,2023,52,,37943.066
TUN,X,2023,56,,349017804.237
TUN,X,2023,68,,42006.488
TUN,X,2023,70,,705203.758
TUN,X,2023,76,,39033319.872
TUN,X,2023,84,,307257.945
TUN,X,2023,100,,34009721.923
TUN,X,2023,108,,656886.795
TUN,X,2023,112,,39212.479
TUN,X,2023,116,,320436.574
TUN,X,2023,120,,38325051.258
TUN,X,2023,124,,108980005.829
TUN,X,2023,132,,502479.538
TUN,X,2023,140,,885465.952
TUN,X,2023,144,LKA,67723.638
TUN,X,2023,148,,5819869.024
TUN,X,2023,152,,2083430.675
TUN,X,2023,156,,20928394.282
TUN,X,2023,170,,708665.62
TUN,X,2023,174,,576685.6
TUN,X,2023,178,,16846521.474
TUN,X,2023,180,,10499043.685
TUN,X,2023,188,,72906.966
TUN,X,2023,191,,7618214.023
TUN,X,2023,192,,226536.177
TUN,X,2023,196,,5436627.851
TUN,X,2023,203,,96256613.208
TUN,X,2023,204,,17397054.753
TUN,X,2023,208,,14216725.764
TUN,X,2023,214,,2306959.983
TUN,X,2023,218,,40012.601
TUN,X,2023,226,,5325786.846
TUN,X,2023,231,ETH,15551792.572
TUN,X,2023,232,ERI,2137.129
TUN,X,2023,233,,680735.216
TUN,X,2023,234,,106163.26
TUN,X,2023,246,,3228046.003
TUN,X,2023,251,,4571290269.229
TUN,X,2023,258,,355547.421
TUN,X,2023,262,DJI,540609.004
TUN,X,2023,266,,27306552.696
TUN,X,2023,268,,288127.981
TUN,X,2023,270,,2908288.991
TUN,X,2023,276,,2636702746.075
TUN,X,2023,288,,13198590.295
TUN,X,2023,292,,8995.798
TUN,X,2023,300,,90667467.617
TUN,X,2023,320,,79282.141
TUN,X,2023,324,,29863314.629
TUN,X,2023,328,,135827.662
TUN,X,2023,340,,14710014.139
TUN,X,2023,344,,25577845.912
TUN,X,2023,348,,47681501.165
TUN,X,2023,352,,1467436.917
TUN,X,2023,360,,48447552.427
TUN,X,2023,364,IRN,82166.26
TUN,X,2023,368,IRQ,14431322.169
TUN,X,2023,372,,119814608.682
TUN,X,2023,380,,3673222153.464
TUN,X,2023,384,,65120962.631
TUN,X,2023,388,,18332.359
TUN,X,2023,392,,32179335.135
TUN,X,2023,398,,692950.625
TUN,X,2023,400,JOR,14552342.064
TUN,X,2023,404,,17458931.624
TUN,X,2023,410,,27338604.742
TUN,X,2023,414,KWT,2897540.095
TUN,X,2023,422,LBN,19317354.379
TUN,X,2023,428,,683004.713
TUN,X,2023,430,,2400884.778
TUN,X,2023,434,LBY,855397325.783
TUN,X,2023,440,,33812737.562
TUN,X,2023,442,,1686065.225
TUN,X,2023,446,,172653.305
TUN,X,2023,450,,7930941.383
TUN,X,2023,458,,14962742.058
TUN,X,2023,462,MDV,586311.782
TUN,X,2023,466,,15028311.157
TUN,X,2023,470,,149477132.209
TUN,X,2023,478,,21004122.412
TUN,X,2023,480,,5474150.805
TUN,X,2023,484,,34604129.687
TUN,X,2023,490,,3069668.767
TUN,X,2023,498,,248009.92
TUN,X,2023,504,MAR,267051598.838
TUN,X,2023,508,,267635.277
TUN,X,2023,512,OMN,11943144.677
TUN,X,2023,516,,97855.079
TUN,X,2023,528,,458150664.455
TUN,X,2023,540,,116928.776
TUN,X,2023,554,,5123038.0
TUN,X,2023,558,,139588.998
TUN,X,2023,562,,6037111.554
TUN,X,2023,566,,13781273.413
TUN,X,2023,579,,13311799.039
TUN,X,2023,586,PAK,7792609.953
TUN,X,2023,591,,1865199.285
TUN,X,2023,600,,138432.038
TUN,X,2023,604,,4554302.305
TUN,X,2023,608,,6046418.771
TUN,X,2023,616,,204423598.382
TUN,X,2023,620,,99021956.478
TUN,X,2023,624,,5014223.737
TUN,X,2023,634,QAT,26204393.49
TUN,X,2023,642,,115463479.983
TUN,X,2023,643,,17581355.684
TUN,X,2023,646,,915766.715
TUN,X,2023,674,,254593.403
TUN,X,2023,682,SAU,41590371.283
TUN,X,2023,686,,86088801.477
TUN,X,2023,688,,5361496.104
TUN,X,2023,690,,8475878.102
TUN,X,2023,694,,6381220.952
TUN,X,2023,699,IND,263711883.335
TUN,X,2023,702,,48970716.672
TUN,X,2023,703,,123532364.689
TUN,X,2023,704,,4839930.388
TUN,X,2023,705,,6860784.545
TUN,X,2023,706,SOM,264944.939
TUN,X,2023,710,,20554977.871
TUN,X,2023,716,,209923.577
TUN,X,2023,724,,1055407765.286
TUN,X,2023,729,SDN,1395936.668
TUN,X,2023,740,,113962.352
TUN,X,2023,752,,47529999.458
TUN,X,2023,757,,318478576.276
TUN,X,2023,760,SYR,3600233.517
TUN,X,2023,762,,66416.944
TUN,X,2023,764,,11920670.748
TUN,X,2023,768,,10524058.226
TUN,X,2023,784,ARE,108235511.015
TUN,X,2023,792,TUR,211527690.069
TUN,X,2023,795,,177087.996
TUN,X,2023,800,,360015.979
TUN,X,2023,804,,1525807.211
TUN,X,2023,807,,1292085.214
TUN,X,2023,818,EGY,50609743.515
TUN,X,2023,826,,318289079.569
TUN,X,2023,834,,1648938.602
TUN,X,2023,842,,627160035.505
TUN,X,2023,854,,22778231.809
TUN,X,2023,858,,479652.591
TUN,X,2023,860,,864127.982
TUN,X,2023,862,,129476.846
