reporter_code,flow,year,hs2_code,value_usd
IND,X,2025,27,58616317713.367
IND,X,2025,44,597356496.563
IND,X,2025,47,1532826.529
IND,X,2025,67,646434527.247
IND,X,2025,37,23523564.57
IND,X,2025,51,141767363.283
IND,X,2025,57,2027977165.879
IND,X,2025,63,6106589882.795
IND,X,2025,65,104176692.802
IND,X,2025,84,36199748436.204
IND,X,2025,89,3515398668.46
IND,X,2025,92,51661562.387
IND,X,2025,93,816796856.987
IND,X,2025,96,714806887.863
IND,X,2025,42,2668756917.319
IND,X,2025,59,457795575.851
IND,X,2025,62,8392174046.021
IND,X,2025,86,457676155.474
IND,X,2025,01,22792295.87
IND,X,2025,64,2533015668.49
IND,X,2025,85,53632999647.647
IND,X,2025,88,2339696782.897
IND,X,2025,91,84047629.244
IND,X,2025,55,1564217898.007
IND,X,2025,15,2235971929.363
IND,X,2025,18,373328710.423
IND,X,2025,35,428424592.818
IND,X,2025,38,7215830179.428
IND,X,2025,41,407101152.203
IND,X,2025,58,380500760.748
IND,X,2025,79,785698539.7
IND,X,2025,10,12420181979.29
IND,X,2025,13,1213772441.099
IND,X,2025,30,25829170110.15
IND,X,2025,33,2651028367.125
IND,X,2025,36,553541425.674
IND,X,2025,56,624148293.261
IND,X,2025,70,1167895095.154
IND,X,2025,73,10561947985.517
IND,X,2025,76,6785110666.033
IND,X,2025,94,2540281480.711
IND,X,2025,61,7900737607.52
IND,X,2025,82,1173241925.823
IND,X,2025,50,237047268.619
IND,X,2025,53,852681528.22
IND,X,2025,97,174793650.31
MDV,M,2025,26,2621817.738
MDV,M,2025,47,9393.268
MDV,M,2025,15,28652267.013
MDV,M,2025,14,1212635.744
MDV,M,2025,20,44248979.122
MDV,M,2025,25,140272460.287
MDV,M,2025,32,36897777.23
MDV,M,2025,51,227333.067
MDV,M,2025,60,13195.89
MDV,M,2025,72,75820137.149
MDV,M,2025,74,4724889.18
MDV,M,2025,95,21123452.535
MDV,M,2025,21,50314462.539
MDV,M,2025,24,10274078.28
MDV,M,2025,10,29709353.344
MDV,M,2025,13,223743.266
MDV,M,2025,33,47741167.137
MDV,M,2025,35,3664798.657
MDV,M,2025,55,1362813.346
MDV,M,2025,79,454420.546
MDV,M,2025,03,39352784.578
MDV,M,2025,05,440854.614
MDV,M,2025,06,4092192.65
MDV,M,2025,08,93392721.194
MDV,M,2025,09,24949263.63
MDV,M,2025,11,15672030.771
MDV,M,2025,12,4797664.171
MDV,M,2025,17,14974709.381
MDV,M,2025,23,1373538.834
MDV,M,2025,28,2213689.824
MDV,M,2025,29,1691138.069
MDV,M,2025,31,2606848.57
MDV,M,2025,34,30401747.391
MDV,M,2025,37,130190.126
MDV,M,2025,40,20243527.426
MDV,M,2025,43,235.7
MDV,M,2025,45,10760.877
MDV,M,2025,46,6609680.277
MDV,M,2025,48,26657146.706
MDV,M,2025,49,12634409.396
MDV,M,2025,52,1884966.212
MDV,M,2025,54,3810131.487
MDV,M,2025,57,5082714.118
MDV,M,2025,63,25121694.175
MDV,M,2025,65,1866382.175
MDV,M,2025,66,1915213.06
MDV,M,2025,68,27718777.031
MDV,M,2025,69,25529546.206
MDV,M,2025,71,1916196.027
MDV,M,2025,75,4876.767
MDV,M,2025,78,145808.763
MDV,M,2025,81,36824.895
MDV,M,2025,84,338590727.466
MDV,M,2025,87,64315007.917
MDV,M,2025,89,57090236.173
MDV,M,2025,90,59719939.089
MDV,M,2025,92,468694.427
MDV,M,2025,93,425449.917
MDV,M,2025,96,17399720.017
MDV,M,2025,01,215095.562
MDV,M,2025,04,110721836.021
MDV,M,2025,07,81483247.388
MDV,M,2025,27,713385799.92
MDV,M,2025,44,84691622.557
MDV,M,2025,64,11830007.399
MDV,M,2025,67,561015.746
MDV,M,2025,85,289079885.948
MDV,M,2025,88,87862781.049
MDV,M,2025,91,2082653.506
MDV,M,2025,30,61915250.785
MDV,M,2025,36,903717.807
MDV,M,2025,50,473665.688
MDV,M,2025,53,584595.605
MDV,M,2025,56,4311190.087
MDV,M,2025,70,16150612.718
MDV,M,2025,73,104908586.588
MDV,M,2025,76,39761395.998
MDV,M,2025,94,123979574.289
MDV,M,2025,97,133005.474
MDV,M,2025,18,24950892.399
MDV,M,2025,38,37791790.025
MDV,M,2025,41,93246.249
MDV,M,2025,58,984928.618
MDV,M,2025,61,24051456.412
MDV,M,2025,82,9120621.322
MDV,M,2025,80,383356.006
MDV,M,2025,86,917227.681
MDV,M,2025,02,100141540.746
MDV,M,2025,16,16414791.496
MDV,M,2025,19,50610552.48
MDV,M,2025,22,55140591.757
MDV,M,2025,39,89935534.511
MDV,M,2025,42,8068039.929
MDV,M,2025,59,1301785.476
MDV,M,2025,62,10884077.276
MDV,M,2025,83,16961832.12
MDV,X,2025,05,12.287
MDV,X,2025,08,3512.984
MDV,X,2025,12,14153.966
MDV,X,2025,20,13.198
MDV,X,2025,23,4203470.639
MDV,X,2025,25,650.923
MDV,X,2025,72,2790661.304
MDV,X,2025,74,811405.517
MDV,X,2025,78,32246.065
MDV,X,2025,27,145359.925
MDV,X,2025,47,7492.372
MDV,X,2025,16,35349375.954
MDV,X,2025,19,26.107
MDV,X,2025,22,224.09
MDV,X,2025,49,219.959
MDV,X,2025,63,22.995
MDV,X,2025,69,102.029
MDV,X,2025,84,14997.88
MDV,X,2025,89,39.985
MDV,X,2025,90,25.004
MDV,X,2025,95,1775.722
MDV,X,2025,21,34.999
MDV,X,2025,85,134872.682
MDV,X,2025,39,63138.554
MDV,X,2025,62,253.812
MDV,X,2025,83,20.006
MDV,X,2025,03,100488205.772
MDV,X,2025,46,114.996
MDV,X,2025,48,6.491
MDV,X,2025,65,20356.047
MDV,X,2025,71,105.709
MDV,X,2025,96,79.984
MDV,X,2025,44,1990.363
MDV,X,2025,42,338.826
MDV,X,2025,10,12.003
MDV,X,2025,56,63.423
MDV,X,2025,73,3706.857
MDV,X,2025,76,225107.501
MDV,X,2025,94,5823.664
MDV,X,2025,15,204951.464
MDV,X,2025,38,220.748
MDV,X,2025,97,635.096
MDV,X,2025,70,21961.261
MDV,X,2025,61,145.041
PAK,M,2025,99,24907560.588
PAK,M,2025,07,1014905945.712
PAK,M,2025,21,128691858.024
PAK,M,2025,67,6182848.274
PAK,M,2025,15,4365511177.666
PAK,M,2025,18,115242106.024
PAK,M,2025,35,110657694.882
PAK,M,2025,41,53358753.979
PAK,M,2025,79,65749791.76
PAK,M,2025,03,8936773.014
PAK,M,2025,05,7750493.221
PAK,M,2025,08,294427500.007
PAK,M,2025,09,877644229.516
PAK,M,2025,11,16955868.156
PAK,M,2025,14,32395584.055
PAK,M,2025,20,36000780.247
PAK,M,2025,23,167136281.592
PAK,M,2025,26,12046504.665
PAK,M,2025,31,680579403.343
PAK,M,2025,43,676741.869
PAK,M,2025,45,327640.759
PAK,M,2025,46,417329.033
PAK,M,2025,51,10821265.251
PAK,M,2025,78,101979499.051
PAK,M,2025,10,140995612.238
PAK,M,2025,13,21575038.508
PAK,M,2025,36,3671665.802
PAK,M,2025,50,8472368.681
PAK,M,2025,53,24214594.667
PAK,M,2025,56,114568487.743
PAK,M,2025,16,830123.192
PAK,M,2025,19,121324996.794
PAK,M,2025,22,6473274.109
PAK,M,2025,04,70813571.217
PAK,M,2025,24,15255406.811
PAK,M,2025,27,16719636940.315
PAK,M,2025,47,223973393.815
PAK,M,2025,88,114112790.314
PAK,M,2025,38,904668785.232
PAK,M,2025,55,933014847.87
PAK,M,2025,58,168480560.287
PAK,M,2025,06,1007841.972
PAK,M,2025,12,1585709241.683
PAK,M,2025,17,220466122.088
PAK,M,2025,25,203740026.32
PAK,M,2025,28,783711521.296
PAK,M,2025,29,2749808637.799
PAK,M,2025,32,544918369.653
PAK,M,2025,34,209280891.276
PAK,M,2025,40,618993379.732
PAK,M,2025,48,546549915.047
PAK,M,2025,52,2075211592.959
PAK,M,2025,54,1064100483.668
PAK,M,2025,60,410322573.198
PAK,M,2025,65,4249327.105
PAK,M,2025,66,4355361.385
PAK,M,2025,68,71852484.225
PAK,M,2025,69,62200002.938
PAK,M,2025,71,37146113.633
PAK,M,2025,72,4128234908.958
PAK,M,2025,74,319179793.849
PAK,M,2025,75,22738555.459
PAK,M,2025,81,9095185.434
PAK,M,2025,87,3184284255.108
PAK,M,2025,95,66556231.498
PAK,M,2025,96,177806220.778
PAK,M,2025,30,840558272.468
PAK,M,2025,33,222254969.652
PAK,M,2025,70,161090997.41
PAK,M,2025,73,550117620.427
PAK,M,2025,76,439657926.057
PAK,M,2025,02,5374249.897
PAK,M,2025,59,150179475.173
PAK,M,2025,62,43458944.28
PAK,M,2025,80,8254893.64
PAK,M,2025,83,154270988.282
PAK,M,2025,86,32008783.073
PAK,M,2025,01,16150072.615
PAK,M,2025,44,150018531.057
PAK,M,2025,64,58359091.332
PAK,M,2025,85,6467299472.6
PAK,M,2025,91,20616673.933
PAK,M,2025,61,71559451.575
PAK,M,2025,82,88219847.231
PAK,M,2025,37,30527439.551
PAK,M,2025,49,42828855.374
PAK,M,2025,57,20021387.246
PAK,M,2025,63,584421647.414
PAK,M,2025,84,4277257825.013
PAK,M,2025,89,70000033.892
PAK,M,2025,90,862256733.354
PAK,M,2025,92,717017.785
PAK,M,2025,93,28655898.361
PAK,M,2025,94,131101968.296
PAK,M,2025,97,120104.121
PAK,M,2025,39,2780496614.602
PAK,M,2025,42,30722279.449
PAK,X,2025,61,5116282771.057
PAK,X,2025,79,1922449.757
PAK,X,2025,42,669777869.547
PAK,X,2025,62,4229108624.661
PAK,X,2025,83,4478136.492
PAK,X,2025,86,1196186.027
PAK,X,2025,01,1786139.519
PAK,X,2025,44,47213289.33
PAK,X,2025,64,179805849.484
PAK,X,2025,85,115157717.834
PAK,X,2025,91,1040542.458
PAK,X,2025,70,19775283.042
PAK,X,2025,73,48270417.592
PAK,X,2025,94,235206442.3
PAK,X,2025,97,40314.952
PAK,X,2025,20,78017928.702
PAK,X,2025,37,174238.197
PAK,X,2025,49,4505476.627
PAK,X,2025,57,52990591.234
PAK,X,2025,65,11557457.529
PAK,X,2025,74,820016206.648
PAK,X,2025,89,478528.389
PAK,X,2025,92,3654136.886
PAK,X,2025,93,2912214.945
PAK,X,2025,96,11848725.716
PAK,X,2025,90,471178858.087
PAK,X,2025,95,349126456.114
PAK,X,2025,33,61510135.42
PAK,X,2025,58,45264332.216
PAK,X,2025,82,79964763.81
PAK,X,2025,39,394862940.758
PAK,X,2025,59,8690199.181
PAK,X,2025,04,64708141.292
PAK,X,2025,21,109527108.443
PAK,X,2025,88,13389899.097
PAK,X,2025,10,2535831810.328
PAK,X,2025,30,387615710.811
PAK,X,2025,76,122075004.099
PAK,X,2025,06,4005754.275
PAK,X,2025,28,37141979.246
PAK,X,2025,34,32039718.847
PAK,X,2025,40,143520219.342
PAK,X,2025,48,65736745.732
PAK,X,2025,54,61257730.362
PAK,X,2025,63,5702810032.515
PAK,X,2025,66,442809.63
PAK,X,2025,68,16902520.434
PAK,X,2025,69,10165938.753
PAK,X,2025,71,18737151.456
PAK,X,2025,72,99972511.85
PAK,X,2025,84,241007842.722
PAK,X,2025,87,89456461.56
PAK,X,2025,99,38344.699
PAK,X,2025,15,133572777.981
PAK,X,2025,18,4415149.74
PAK,X,2025,35,29468527.087
PAK,X,2025,38,61749235.839
PAK,X,2025,41,136274146.38
PAK,X,2025,55,365494145.625
PAK,X,2025,02,490303876.876
PAK,X,2025,16,27051428.258
PAK,X,2025,19,121267408.274
PAK,X,2025,22,371193234.569
PAK,X,2025,80,2555.35
PAK,X,2025,07,287590101.058
PAK,X,2025,24,171106686.42
PAK,X,2025,27,746472088.001
PAK,X,2025,47,271801.134
PAK,X,2025,67,798129.861
PAK,X,2025,13,28830466.59
PAK,X,2025,36,5837807.093
PAK,X,2025,50,131909.522
PAK,X,2025,53,6006442.248
PAK,X,2025,56,10698647.689
PAK,X,2025,03,476194324.725
PAK,X,2025,05,68559508.555
PAK,X,2025,08,318862477.213
PAK,X,2025,09,112127469.867
PAK,X,2025,11,42023385.574
PAK,X,2025,12,276084091.033
PAK,X,2025,14,4438240.252
PAK,X,2025,17,233976556.055
PAK,X,2025,23,78556073.916
PAK,X,2025,26,228174431.026
PAK,X,2025,29,12215782.981
PAK,X,2025,32,37636805.428
PAK,X,2025,43,88142.601
PAK,X,2025,45,59.996
PAK,X,2025,46,1456849.066
PAK,X,2025,51,2243629.782
PAK,X,2025,52,2379628670.35
PAK,X,2025,60,37648482.854
PAK,X,2025,75,1162070.303
PAK,X,2025,78,50319355.504
PAK,X,2025,81,2777.911
PAK,X,2025,25,572333537.496
LKA,M,2025,03,131201811.531
LKA,M,2025,05,1935890.691
LKA,M,2025,06,1309861.395
LKA,M,2025,08,66012942.646
LKA,M,2025,10,498099565.715
LKA,M,2025,11,47874901.443
LKA,M,2025,12,48052374.16
LKA,M,2025,14,3842717.17
LKA,M,2025,16,4519937.24
LKA,M,2025,25,249647177.156
LKA,M,2025,26,12283763.522
LKA,M,2025,28,152575400.439
LKA,M,2025,29,274192495.827
LKA,M,2025,30,530531383.758
LKA,M,2025,31,305730147.919
LKA,M,2025,32,153355788.321
LKA,M,2025,36,820462.681
LKA,M,2025,37,13655329.694
LKA,M,2025,39,712397325.241
LKA,M,2025,40,384487674.572
LKA,M,2025,42,11660836.3
LKA,M,2025,43,706961.243
LKA,M,2025,45,134487.524
LKA,M,2025,46,316387.58
LKA,M,2025,49,42898109.331
LKA,M,2025,50,24697312.346
LKA,M,2025,53,40376123.241
LKA,M,2025,54,397524762.75
LKA,M,2025,56,59725654.685
LKA,M,2025,59,60235827.559
LKA,M,2025,62,133149162.586
LKA,M,2025,65,4145220.587
LKA,M,2025,66,2775400.086
LKA,M,2025,68,24664504.731
LKA,M,2025,69,80409902.853
LKA,M,2025,70,57229209.424
LKA,M,2025,71,146595897.544
LKA,M,2025,73,263261355.616
LKA,M,2025,74,101307721.589
LKA,M,2025,75,503092.305
LKA,M,2025,76,179140051.755
LKA,M,2025,78,5087237.2
LKA,M,2025,81,5809940.279
LKA,M,2025,83,82572826.299
LKA,M,2025,84,1614675676.126
LKA,M,2025,86,5938781.258
LKA,M,2025,87,2223535314.706
LKA,M,2025,89,6435100.262
LKA,M,2025,90,272914451.751
LKA,M,2025,92,3509851.24
LKA,M,2025,93,4568508.754
LKA,M,2025,94,82560442.014
LKA,M,2025,97,188794.143
LKA,M,2025,35,44554503.197
LKA,M,2025,38,355547143.148
LKA,M,2025,41,13042986.297
LKA,M,2025,58,251478444.736
LKA,M,2025,82,54826207.974
LKA,M,2025,01,5474670.523
LKA,M,2025,07,392611715.683
LKA,M,2025,21,103090810.607
LKA,M,2025,44,73946782.634
LKA,M,2025,85,1219882831.265
LKA,M,2025,88,34941006.498
LKA,M,2025,91,10448756.01
LKA,M,2025,99,487148.545
LKA,M,2025,09,127387617.246
LKA,M,2025,02,8034371.42
LKA,M,2025,13,5519712.324
LKA,M,2025,17,361589470.224
LKA,M,2025,19,51347038.191
LKA,M,2025,20,17894282.735
LKA,M,2025,22,62904112.1
LKA,M,2025,23,230816317.924
LKA,M,2025,33,88130772.351
LKA,M,2025,34,79665027.348
LKA,M,2025,48,390328983.963
LKA,M,2025,51,7326561.142
LKA,M,2025,52,562047499.374
LKA,M,2025,57,8753767.949
LKA,M,2025,60,899057938.179
LKA,M,2025,63,20313799.168
LKA,M,2025,72,634252376.243
LKA,M,2025,80,1478453.397
LKA,M,2025,95,41909839.437
LKA,M,2025,96,86102892.741
LKA,M,2025,15,471569514.687
LKA,M,2025,18,64604261.136
LKA,M,2025,55,337822523.541
LKA,M,2025,61,77464218.123
LKA,M,2025,79,12095992.584
LKA,M,2025,04,353006025.222
LKA,M,2025,24,71561673.475
LKA,M,2025,27,3721238110.996
LKA,M,2025,47,14500603.425
LKA,M,2025,64,21612118.977
LKA,M,2025,67,484923.521
LKA,X,2025,03,259490244.273
LKA,X,2025,06,13393173.586
LKA,X,2025,09,1856932290.141
LKA,X,2025,10,17800590.481
LKA,X,2025,11,43460892.874
LKA,X,2025,12,26135736.253
LKA,X,2025,13,3568934.126
LKA,X,2025,14,54420046.769
LKA,X,2025,16,45476056.96
LKA,X,2025,17,5723974.977
LKA,X,2025,19,30565300.906
LKA,X,2025,20,400509289.558
LKA,X,2025,22,70451159.149
LKA,X,2025,23,167231022.484
LKA,X,2025,25,16957431.526
LKA,X,2025,26,6844558.334
LKA,X,2025,30,34552282.36
LKA,X,2025,31,951635.779
LKA,X,2025,32,11482637.777
LKA,X,2025,33,60726285.216
LKA,X,2025,34,11048512.748
LKA,X,2025,37,728140.323
LKA,X,2025,39,57405172.904
LKA,X,2025,40,933684639.44
LKA,X,2025,48,62734907.187
LKA,X,2025,49,57308696.342
LKA,X,2025,51,46645.404
LKA,X,2025,52,8524579.386
LKA,X,2025,53,235337223.413
LKA,X,2025,54,29063609.42
LKA,X,2025,56,67141021.637
LKA,X,2025,59,4012411.417
LKA,X,2025,60,116842945.601
LKA,X,2025,63,109500609.431
LKA,X,2025,65,26825088.034
LKA,X,2025,66,772663.26
LKA,X,2025,68,14970771.415
LKA,X,2025,70,30251782.9
LKA,X,2025,71,359281456.131
LKA,X,2025,72,12554477.962
LKA,X,2025,73,51192369.894
LKA,X,2025,74,20625968.671
LKA,X,2025,76,79146120.521
LKA,X,2025,83,18176086.967
LKA,X,2025,84,210234242.038
LKA,X,2025,87,51804038.428
LKA,X,2025,92,256866.795
LKA,X,2025,93,39359.469
LKA,X,2025,94,58859576.692
LKA,X,2025,95,87889851.502
LKA,X,2025,15,199907423.466
LKA,X,2025,18,26160669.996
LKA,X,2025,35,8820996.395
LKA,X,2025,38,218564202.374
LKA,X,2025,41,137575.291
LKA,X,2025,55,25030156.426
LKA,X,2025,58,31677471.15
LKA,X,2025,61,2985831633.005
LKA,X,2025,79,646169.638
LKA,X,2025,82,13024723.255
LKA,X,2025,04,7302203.638
LKA,X,2025,07,37498705.338
LKA,X,2025,21,155924636.41
LKA,X,2025,24,103863545.939
LKA,X,2025,27,479044430.786
LKA,X,2025,44,27223180.337
LKA,X,2025,47,24279593.51
LKA,X,2025,67,303558.627
LKA,X,2025,88,96407732.777
LKA,X,2025,02,3907710.32
LKA,X,2025,08,275649812.859
LKA,X,2025,36,1614659.727
LKA,X,2025,43,412.902
LKA,X,2025,46,1941245.203
LKA,X,2025,75,5107.703
LKA,X,2025,05,842294.611
LKA,X,2025,28,3957680.215
LKA,X,2025,29,4663526.477
LKA,X,2025,42,20902102.407
LKA,X,2025,50,14693.604
LKA,X,2025,57,4380269.765
LKA,X,2025,62,1852728233.233
LKA,X,2025,69,29362363.066
LKA,X,2025,78,14685310.181
LKA,X,2025,81,53240.701
LKA,X,2025,86,2729510.966
LKA,X,2025,89,57675908.236
LKA,X,2025,90,116516365.961
LKA,X,2025,96,38793134.397
LKA,X,2025,97,301894.642
LKA,X,2025,01,903683.212
LKA,X,2025,64,19867891.192
LKA,X,2025,85,322444965.673
LKA,X,2025,91,1347135.567
TUR,M,2025,28,2415963633.0
TUR,M,2025,68,547566411.0
TUR,M,2025,38,3430771698.0
TUR,M,2025,21,1022979583.0
TUR,M,2025,95,796806631.0
TUR,M,2025,58,178189939.0
TUR,M,2025,71,28110541146.0
TUR,M,2025,85,29970359681.0
TUR,M,2025,84,41644032072.0
TUR,M,2025,42,718316002.0
TUR,M,2025,78,308270185.0
TUR,M,2025,41,216388258.0
TUR,M,2025,22,1019272406.0
TUR,M,2025,52,2276653205.0
TUR,M,2025,92,59733648.0
TUR,M,2025,14,20590498.0
TUR,M,2025,48,2887813606.0
TUR,M,2025,56,465102463.0
TUR,M,2025,18,2219377082.0
TUR,M,2025,93,1084874853.0
TUR,M,2025,59,496533149.0
TUR,M,2025,51,285293692.0
TUR,M,2025,94,1412233148.0
TUR,M,2025,50,28905023.0
TUR,M,2025,53,336725050.0
TUR,M,2025,88,5421505809.0
TUR,M,2025,66,23865946.0
TUR,M,2025,86,302582540.0
TUR,M,2025,65,127316644.0
TUR,M,2025,79,936138567.0
TUR,M,2025,64,1678933581.0
TUR,M,2025,47,1496369639.0
TUR,M,2025,62,2233971085.0
TUR,M,2025,27,62465580162.0
TUR,M,2025,23,2612555732.0
TUR,M,2025,44,1027611172.0
TUR,M,2025,80,156486912.0
TUR,M,2025,06,97048089.0
TUR,M,2025,30,6500114742.0
TUR,M,2025,33,2398150594.0
TUR,M,2025,90,7733775826.0
TUR,M,2025,16,18377873.0
TUR,M,2025,34,1409966702.0
TUR,M,2025,46,28720612.0
TUR,M,2025,29,8934529739.0
TUR,M,2025,76,7095525103.0
TUR,M,2025,70,1408549137.0
TUR,M,2025,81,421473775.0
TUR,M,2025,40,4107503881.0
TUR,M,2025,96,783347573.0
TUR,M,2025,49,130264887.0
TUR,M,2025,45,10978345.0
TUR,M,2025,02,601856544.0
TUR,M,2025,05,79377470.0
TUR,M,2025,24,1225887185.0
TUR,M,2025,36,299929886.0
TUR,M,2025,72,22205564007.0
TUR,M,2025,74,7493886483.0
TUR,M,2025,73,4222179495.0
TUR,M,2025,20,367420265.0
TUR,M,2025,89,1318360863.0
TUR,M,2025,37,122676034.0
TUR,M,2025,60,455925340.0
TUR,M,2025,55,1589659495.0
TUR,M,2025,63,281249855.0
TUR,M,2025,19,435143141.0
TUR,M,2025,01,1228397743.0
TUR,M,2025,69,559001474.0
TUR,M,2025,54,1548685557.0
TUR,M,2025,57,94412090.0
TUR,M,2025,25,645730936.0
TUR,M,2025,26,1195999108.0
TUR,M,2025,35,682829701.0
TUR,M,2025,43,44138925.0
TUR,M,2025,97,36074948.0
TUR,M,2025,67,65142944.0
TUR,M,2025,07,1085939342.0
TUR,M,2025,11,255508315.0
TUR,M,2025,61,1951154276.0
TUR,M,2025,13,89640826.0
TUR,M,2025,15,3105627044.0
TUR,M,2025,39,15626857106.0
TUR,M,2025,83,1028998960.0
TUR,M,2025,08,2301044846.0
TUR,M,2025,04,168197284.0
TUR,M,2025,10,2969561472.0
TUR,M,2025,03,373240441.0
TUR,M,2025,32,2474530080.0
TUR,M,2025,12,3358047685.0
TUR,M,2025,17,295940178.0
TUR,M,2025,82,903216085.0
TUR,M,2025,31,2004994093.0
TUR,M,2025,91,610999769.0
TUR,M,2025,87,36866978803.0
TUR,M,2025,09,1088594572.0
TUR,M,2025,75,496774212.0
TUR,X,2025,70,1548959218.0
TUR,X,2025,90,2071706873.0
TUR,X,2025,14,33720892.0
TUR,X,2025,04,880623868.0
TUR,X,2025,60,1631220552.0
TUR,X,2025,33,2019863339.0
TUR,X,2025,43,147513744.0
TUR,X,2025,49,215377498.0
TUR,X,2025,65,108957439.0
TUR,X,2025,42,491290048.0
TUR,X,2025,84,25919279468.0
TUR,X,2025,73,9703899171.0
TUR,X,2025,87,36727817462.0
TUR,X,2025,28,3899398766.0
TUR,X,2025,40,4015503079.0
TUR,X,2025,85,17754548758.0
TUR,X,2025,34,1623394980.0
TUR,X,2025,62,6775488947.0
TUR,X,2025,06,160661945.0
TUR,X,2025,93,4704235683.0
TUR,X,2025,47,133901581.0
TUR,X,2025,48,2685669072.0
TUR,X,2025,29,859731953.0
TUR,X,2025,35,618643524.0
TUR,X,2025,76,5583033438.0
TUR,X,2025,78,53476942.0
TUR,X,2025,82,392887966.0
TUR,X,2025,94,5169175581.0
TUR,X,2025,99,421139189.0
TUR,X,2025,57,2892800713.0
TUR,X,2025,07,2281322510.0
TUR,X,2025,24,1071580879.0
TUR,X,2025,66,13122910.0
TUR,X,2025,55,1617354476.0
TUR,X,2025,25,3306138860.0
TUR,X,2025,17,1188168536.0
TUR,X,2025,30,2481466814.0
TUR,X,2025,26,2386814689.0
TUR,X,2025,91,67628540.0
TUR,X,2025,52,2259375477.0
TUR,X,2025,74,3768379154.0
TUR,X,2025,20,3641716279.0
TUR,X,2025,64,1008596209.0
TUR,X,2025,88,3195486661.0
TUR,X,2025,58,388710062.0
TUR,X,2025,50,2010493.0
TUR,X,2025,72,10738053592.0
TUR,X,2025,81,187448307.0
TUR,X,2025,45,5750616.0
TUR,X,2025,89,3066578629.0
TUR,X,2025,18,1664946516.0
TUR,X,2025,36,90451500.0
TUR,X,2025,83,1436893366.0
TUR,X,2025,37,24776939.0
TUR,X,2025,39,11215699542.0
TUR,X,2025,97,13299857.0
TUR,X,2025,61,9618849127.0
TUR,X,2025,16,235110001.0
TUR,X,2025,79,18308770.0
TUR,X,2025,59,344605757.0
TUR,X,2025,51,103682735.0
TUR,X,2025,22,589696582.0
TUR,X,2025,96,1094943951.0
TUR,X,2025,01,58981155.0
TUR,X,2025,69,1296913244.0
TUR,X,2025,08,6211106593.0
TUR,X,2025,86,444646045.0
TUR,X,2025,23,998769450.0
TUR,X,2025,21,1373191502.0
TUR,X,2025,75,86535126.0
TUR,X,2025,02,716769752.0
TUR,X,2025,19,2934751471.0
TUR,X,2025,12,754865538.0
TUR,X,2025,15,2852624965.0
TUR,X,2025,09,424393189.0
TUR,X,2025,68,2215721417.0
TUR,X,2025,46,5429071.0
TUR,X,2025,05,96591723.0
TUR,X,2025,67,7897639.0
TUR,X,2025,56,1255138710.0
TUR,X,2025,38,1620987096.0
TUR,X,2025,53,69213523.0
TUR,X,2025,95,266373818.0
TUR,X,2025,63,2214328432.0
TUR,X,2025,41,184791224.0
TUR,X,2025,44,1845648276.0
TUR,X,2025,80,23282435.0
TUR,X,2025,54,1684077211.0
TUR,X,2025,11,1243802767.0
TUR,X,2025,10,1002407405.0
TUR,X,2025,92,18871757.0
TUR,X,2025,13,18599828.0
TUR,X,2025,31,650379606.0
TUR,X,2025,71,13367041546.0
TUR,X,2025,32,1633083681.0
TUR,X,2025,03,2159321313.0
TUR,X,2025,27,15253783250.0
SSD,M,2025,01,946667.048
SSD,M,2025,02,9212108.137
SSD,M,2025,03,290080.297
SSD,M,2025,04,20993641.378
SSD,M,2025,06,33910.136
SSD,M,2025,07,32322352.105
SSD,M,2025,08,3468106.907
SSD,M,2025,09,13399529.485
SSD,M,2025,10,22117765.723
SSD,M,2025,11,112496581.855
SSD,M,2025,12,1266530.051
SSD,M,2025,13,589.211
SSD,M,2025,15,67941527.868
SSD,M,2025,16,368148.607
SSD,M,2025,17,61564402.429
SSD,M,2025,18,139524.912
SSD,M,2025,19,23588503.487
SSD,M,2025,20,10524680.587
SSD,M,2025,21,18079733.679
SSD,M,2025,22,43167572.145
SSD,M,2025,23,1164052.361
SSD,M,2025,24,12220000.287
SSD,M,2025,25,46702645.143
SSD,M,2025,27,15634574.21
SSD,M,2025,28,1243306.462
SSD,M,2025,29,8529125.567
SSD,M,2025,30,74420246.49
SSD,M,2025,31,390390.859
SSD,M,2025,32,6290658.176
SSD,M,2025,33,3220606.577
SSD,M,2025,34,28571122.274
SSD,M,2025,35,385634.634
SSD,M,2025,36,362656.173
SSD,M,2025,37,16649.046
SSD,M,2025,38,2449780.098
SSD,M,2025,39,20558386.965
SSD,M,2025,40,2845756.388
SSD,M,2025,41,10000.0
SSD,M,2025,42,54200.222
SSD,M,2025,43,11155.71
SSD,M,2025,44,3380106.115
SSD,M,2025,46,18625.737
SSD,M,2025,47,337772.797
SSD,M,2025,48,3147288.05
SSD,M,2025,49,554235.709
SSD,M,2025,51,1377.134
SSD,M,2025,52,56701.212
SSD,M,2025,53,459.172
SSD,M,2025,54,684669.173
SSD,M,2025,55,576023.819
SSD,M,2025,56,115141.505
SSD,M,2025,57,68545.033
SSD,M,2025,58,966.864
SSD,M,2025,59,4989.383
SSD,M,2025,61,1626864.956
SSD,M,2025,62,341824.472
SSD,M,2025,63,6376593.24
SSD,M,2025,64,1640584.217
SSD,M,2025,65,17618.403
SSD,M,2025,66,868.959
SSD,M,2025,67,126608.435
SSD,M,2025,68,1078740.024
