country_code,year,bank_npl_pct_loans,exports_pct_gdp,external_debt_pct_gni,external_debt_service_pct_exports,fdi_net_inflows_pct_gdp,fiscal_balance_pct_gdp,food_imports_pct_merch_imports,fuel_exports_pct_merch_exports,imports_pct_gdp,interest_payments_pct_revenue,private_credit_pct_gdp,remittances_pct_gdp,unemployment_rate
ISR,2024,0.721349952547698,28.399007008222,,,2.7251194069041,-8.17662740232167,10.5547207249929,,25.9832493695112,9.41846467273048,69.5099804468565,0.175608930307742,3.595
ISR,2025,,27.5583636636004,,,4.29339412127743,,,,25.4308527107197,,72.4743806692902,0.190691265832484,3.489
JOR,2010,,,62.7590806656665,5.78863929536448,5.59019642688163,-4.40310276140482,16.2262641619845,1.07702929489453,,8.52510348081584,64.0144083027316,11.9954471861487,12.5
JOR,2011,,,59.7339174529003,6.4642364896789,4.5528280155948,-5.96601271382941,16.1062196225209,0.184803898952021,,7.9332828460075,64.9687824263859,11.2864912876408,12.9
JOR,2012,,,58.5598260044692,6.29930345834037,4.4426748997237,-7.37078316999822,17.3865465659055,0.282058142253294,,11.5347328017727,64.7040806138676,11.041223056681,12.2
JOR,2013,,,67.4266385860852,6.17182141088357,5.1397527233423,-4.90217813607205,17.1295421487715,0.173899859349714,,12.7891227339029,64.1605568285298,14.107057003016,12.6
JOR,2014,,,66.2217873926144,8.10709321682764,5.37423314588782,-2.02745525352398,17.7724667290356,0.167919629735253,,12.7414827453355,60.5995603657342,15.714081206619,11.9
JOR,2015,5.94308584863942,,67.0927641139484,14.1388961326861,3.77477904735167,-3.0787605555191,18.9454290328943,0.120929763386295,,13.4632079219575,60.720435831105,12.6157089214122,13.075
JOR,2016,6.05077425280183,,68.4833967118955,17.1503390780725,3.554614581726,-2.83247267504487,21.0973767983218,0.104709249071117,,11.8139640149372,64.7882043978307,10.0132712596055,15.275
JOR,2017,5.8128379824152,,72.5857469158017,12.3017188255286,4.45743038303198,-2.31176425527591,18.6700700543504,0.123590689364973,,11.529655766848,68.0683900951146,9.73297910366162,18.12
JOR,2018,6.13811537990142,,73.9512312696322,13.9594674109825,2.01309678009089,-1.35364428030006,18.9063968497975,1.71392273426769,,12.3819504376772,69.1408952155216,9.42740941956724,18.257
JOR,2019,6.39996915255515,,75.2477556467505,19.2145322382441,1.50023479065386,-3.06446338341822,19.5154893784339,2.03314518398133,,14.357195362573,70.3588331315482,9.38334460357812,16.801
JOR,2020,7.35555327380676,,87.2903094132487,27.3626006953401,1.58617483665323,-6.41257752135669,23.8505677549977,1.33182496918067,,17.6884007454936,75.7972888196971,10.0541975196234,19.213
JOR,2021,6.88453603146426,,90.649566277089,21.3934366564588,1.22641995478769,-4.80742733036063,21.0315876504526,0.706962713297216,,17.2660064885933,74.8391598670023,10.0035867297427,19.837
JOR,2022,6.6438175929575,,85.3105835968273,23.1153007808048,1.79856207883079,-4.08689940330163,21.2018889672992,0.917109884625019,,16.0152568992596,76.7539131295227,8.91675179878051,18.2
JOR,2023,6.87127591284335,,87.8712529400758,16.2393218106271,3.57486440635924,-4.66827853191258,20.1760819152798,0.498739629336105,,18.6224545593736,74.475322197422,7.76858564852626,16.62
JOR,2024,6.87176811886602,,90.1349716229773,18.1501287979427,2.78862682935517,,20.6701222463335,0.264858580668078,,,72.9559938224227,7.55927870742229,16.693
JOR,2025,,,,,,,,,,,71.3096159349229,,16.535
KWT,2010,8.95258546965769,66.6735112696735,,,1.13036730425536,,15.3224711592641,92.7518711482029,30.3545103903329,,74.6393830657528,0.00416589010888859,1.82
KWT,2011,6.98424741091625,73.2176749998524,,,2.11573865053541,,16.7984035196711,94.8418724155951,25.8988177648389,,60.8062581893838,0.00365845519616473,2.051
KWT,2012,5.19116857201251,74.7318371141504,,,1.65046109668041,,,,26.2795979898817,,55.7433682729455,0.00150181243219968,2.227
KWT,2013,3.64034786311307,70.8610179890485,,,0.823130244872496,,14.9606134655017,94.2171787337716,26.7444733437666,,59.751887354111,0.00242551112501154,2.465
KWT,2014,2.89041261906889,68.5055251263225,,,0.298681408941651,,15.6160360140515,95.2169457886681,31.5316647155213,,67.6407157377814,0.00236059435558128,2.9
KWT,2015,2.371720288643,53.7653724505163,,,0.248414926379679,,15.84483374297,92.4993007083526,44.9346159950322,,98.5107903934076,0.0299042006859653,2.2
KWT,2016,2.22496479931359,47.632285262531,,,0.266918369047007,,15.004038165898,92.7391106201563,48.5253871133306,,105.186812834562,0.00364924971693513,2.16
